timestamp,open,high,low,close,volume,complete
2025-05-05T17:15:00.000000000Z,1.13068,1.13102,1.1305,1.13096,1119,true
2025-05-05T17:30:00.000000000Z,1.13096,1.13114,1.1302,1.13024,1026,true
2025-05-05T17:45:00.000000000Z,1.13024,1.13042,1.12976,1.13002,938,true
2025-05-05T18:00:00.000000000Z,1.13,1.1304,1.12972,1.13018,1138,true
2025-05-05T18:15:00.000000000Z,1.13017,1.13032,1.13006,1.13032,694,true
2025-05-05T18:30:00.000000000Z,1.13031,1.1305,1.13012,1.13048,831,true
2025-05-05T18:45:00.000000000Z,1.13046,1.13155,1.13036,1.13132,1383,true
2025-05-05T19:00:00.000000000Z,1.13131,1.13209,1.13109,1.13176,948,true
2025-05-05T19:15:00.000000000Z,1.13178,1.13212,1.13156,1.13184,985,true
2025-05-05T19:30:00.000000000Z,1.13183,1.13209,1.13157,1.13172,707,true
2025-05-05T19:45:00.000000000Z,1.1317,1.13211,1.13146,1.13151,1220,true
2025-05-05T20:00:00.000000000Z,1.1315,1.13204,1.13149,1.13166,678,true
2025-05-05T20:15:00.000000000Z,1.13166,1.1317,1.13122,1.13122,348,true
2025-05-05T20:30:00.000000000Z,1.13122,1.13162,1.1312,1.13159,284,true
2025-05-05T20:45:00.000000000Z,1.1316,1.13166,1.13136,1.1315,480,true
2025-05-05T21:00:00.000000000Z,1.13146,1.13152,1.13146,1.13152,10,true
2025-05-05T21:15:00.000000000Z,1.13151,1.13191,1.13151,1.13182,95,true
2025-05-05T21:30:00.000000000Z,1.13186,1.13191,1.13161,1.13186,80,true
2025-05-05T21:45:00.000000000Z,1.13188,1.1319,1.13168,1.13172,48,true
2025-05-05T22:00:00.000000000Z,1.13177,1.132,1.13166,1.13197,355,true
2025-05-05T22:15:00.000000000Z,1.13196,1.13198,1.13174,1.1318,274,true
2025-05-05T22:30:00.000000000Z,1.1318,1.13185,1.13134,1.13136,355,true
2025-05-05T22:45:00.000000000Z,1.13137,1.13148,1.13136,1.13146,231,true
2025-05-05T23:00:00.000000000Z,1.13148,1.13149,1.13098,1.13108,422,true
2025-05-05T23:15:00.000000000Z,1.13109,1.13148,1.13102,1.13128,455,true
2025-05-05T23:30:00.000000000Z,1.13129,1.13164,1.13128,1.13163,339,true
2025-05-05T23:45:00.000000000Z,1.1316,1.13164,1.1312,1.13124,421,true
2025-05-06T00:00:00.000000000Z,1.13123,1.13125,1.12986,1.12988,1302,true
2025-05-06T00:15:00.000000000Z,1.12988,1.12991,1.12809,1.1287,2319,true
2025-05-06T00:30:00.000000000Z,1.12873,1.12936,1.12837,1.12868,1584,true
2025-05-06T00:45:00.000000000Z,1.12868,1.12896,1.12839,1.12864,1592,true
2025-05-06T01:00:00.000000000Z,1.12864,1.1294,1.12798,1.12902,2253,true
2025-05-06T01:15:00.000000000Z,1.12902,1.12906,1.12808,1.12886,2490,true
2025-05-06T01:30:00.000000000Z,1.12888,1.12923,1.12801,1.12907,2191,true
2025-05-06T01:45:00.000000000Z,1.12907,1.12969,1.12885,1.12938,1605,true
2025-05-06T02:00:00.000000000Z,1.12938,1.13084,1.12932,1.13068,2079,true
2025-05-06T02:15:00.000000000Z,1.1307,1.13141,1.13067,1.13132,2038,true
2025-05-06T02:30:00.000000000Z,1.13132,1.13137,1.13058,1.13066,1404,true
2025-05-06T02:45:00.000000000Z,1.13069,1.13102,1.13052,1.13072,992,true
2025-05-06T03:00:00.000000000Z,1.13074,1.13131,1.13033,1.13073,1332,true
2025-05-06T03:15:00.000000000Z,1.13072,1.1315,1.13064,1.13136,1084,true
2025-05-06T03:30:00.000000000Z,1.13134,1.13174,1.13109,1.13128,1065,true
2025-05-06T03:45:00.000000000Z,1.13127,1.13176,1.13108,1.13152,1079,true
2025-05-06T04:00:00.000000000Z,1.13152,1.13191,1.13146,1.13187,792,true
2025-05-06T04:15:00.000000000Z,1.13188,1.13249,1.13188,1.13202,1094,true
2025-05-06T04:30:00.000000000Z,1.13202,1.13239,1.13165,1.13234,645,true
2025-05-06T04:45:00.000000000Z,1.13234,1.13276,1.13218,1.13246,775,true
2025-05-06T05:00:00.000000000Z,1.13246,1.13256,1.1321,1.13252,717,true
2025-05-06T05:15:00.000000000Z,1.1325,1.1325,1.1317,1.13181,996,true
2025-05-06T05:30:00.000000000Z,1.13182,1.13202,1.13134,1.13186,796,true
2025-05-06T05:45:00.000000000Z,1.13182,1.13198,1.13151,1.13183,1141,true
2025-05-06T06:00:00.000000000Z,1.13184,1.13239,1.13137,1.1319,1833,true
2025-05-06T06:15:00.000000000Z,1.1319,1.13232,1.13158,1.13216,2068,true
2025-05-06T06:30:00.000000000Z,1.13216,1.13357,1.13196,1.13346,1945,true
2025-05-06T06:45:00.000000000Z,1.13346,1.13346,1.13236,1.13262,1938,true
2025-05-06T07:00:00.000000000Z,1.13262,1.13358,1.13255,1.13276,3014,true
2025-05-06T07:15:00.000000000Z,1.13274,1.13394,1.13222,1.1336,2985,true
2025-05-06T07:30:00.000000000Z,1.1336,1.1347,1.13355,1.13463,3352,true
2025-05-06T07:45:00.000000000Z,1.13464,1.13481,1.13371,1.13392,2780,true
2025-05-06T08:00:00.000000000Z,1.1339,1.1344,1.13222,1.13436,5264,true
2025-05-06T08:15:00.000000000Z,1.13436,1.13497,1.13398,1.13406,3237,true
2025-05-06T08:30:00.000000000Z,1.13408,1.13431,1.13336,1.13358,2621,true
2025-05-06T08:45:00.000000000Z,1.13356,1.1339,1.1325,1.13274,2679,true
2025-05-06T09:00:00.000000000Z,1.13274,1.13299,1.13206,1.13224,2501,true
2025-05-06T09:15:00.000000000Z,1.13225,1.13271,1.13164,1.13176,2380,true
2025-05-06T09:30:00.000000000Z,1.13176,1.13257,1.13168,1.13185,1911,true
2025-05-06T09:45:00.000000000Z,1.13188,1.1321,1.13054,1.13118,2643,true
2025-05-06T10:00:00.000000000Z,1.13118,1.13205,1.13096,1.13204,2329,true
2025-05-06T10:15:00.000000000Z,1.13204,1.13207,1.1312,1.1316,1957,true
2025-05-06T10:30:00.000000000Z,1.13157,1.13242,1.13137,1.13226,2240,true
2025-05-06T10:45:00.000000000Z,1.13224,1.13276,1.13164,1.1326,2103,true
2025-05-06T11:00:00.000000000Z,1.13258,1.13302,1.13224,1.13268,2200,true
2025-05-06T11:15:00.000000000Z,1.13268,1.13324,1.1326,1.1328,2359,true
2025-05-06T11:30:00.000000000Z,1.13282,1.13352,1.13276,1.13298,2048,true
2025-05-06T11:45:00.000000000Z,1.13299,1.13324,1.13249,1.13272,2626,true
2025-05-06T12:00:00.000000000Z,1.13273,1.13306,1.13168,1.13294,2916,true
2025-05-06T12:15:00.000000000Z,1.13293,1.13348,1.13255,1.1333,2053,true
2025-05-06T12:30:00.000000000Z,1.1333,1.13436,1.13329,1.13382,2521,true
2025-05-06T12:45:00.000000000Z,1.13381,1.13438,1.13344,1.13404,2505,true
2025-05-06T13:00:00.000000000Z,1.13404,1.13406,1.13262,1.13298,2864,true
2025-05-06T13:15:00.000000000Z,1.13296,1.1346,1.13282,1.13454,2261,true
2025-05-06T13:30:00.000000000Z,1.13451,1.13476,1.13358,1.13446,3242,true
2025-05-06T13:45:00.000000000Z,1.13448,1.13578,1.13448,1.13534,3741,true
2025-05-06T14:00:00.000000000Z,1.13534,1.13564,1.13426,1.13526,3603,true
2025-05-06T14:15:00.000000000Z,1.13524,1.137,1.13434,1.1346,4785,true
2025-05-06T14:30:00.000000000Z,1.13459,1.13626,1.13455,1.13515,2857,true
2025-05-06T14:45:00.000000000Z,1.13514,1.13546,1.1341,1.1341,3269,true
2025-05-06T15:00:00.000000000Z,1.1341,1.1345,1.13358,1.13437,2925,true
2025-05-06T15:15:00.000000000Z,1.13436,1.13501,1.13424,1.13478,2356,true
2025-05-06T15:30:00.000000000Z,1.13478,1.13496,1.13384,1.13416,2120,true
2025-05-06T15:45:00.000000000Z,1.13416,1.13456,1.13354,1.13438,1732,true
2025-05-06T16:00:00.000000000Z,1.13439,1.1345,1.13308,1.13317,2131,true
2025-05-06T16:15:00.000000000Z,1.13318,1.13495,1.13308,1.13492,2365,true
2025-05-06T16:30:00.000000000Z,1.13493,1.13547,1.13461,1.13493,1801,true
2025-05-06T16:45:00.000000000Z,1.13494,1.1356,1.13451,1.13488,1690,true
2025-05-06T17:00:00.000000000Z,1.1349,1.13647,1.1349,1.13644,2251,true
2025-05-06T17:15:00.000000000Z,1.13648,1.13706,1.13639,1.1367,1628,true
2025-05-06T17:30:00.000000000Z,1.13671,1.13692,1.13635,1.13664,1398,true
2025-05-06T17:45:00.000000000Z,1.13664,1.13664,1.13605,1.13645,975,true
2025-05-06T18:00:00.000000000Z,1.13644,1.13645,1.13548,1.13595,1534,true
2025-05-06T18:15:00.000000000Z,1.13594,1.13605,1.1357,1.13596,1092,true
2025-05-06T18:30:00.000000000Z,1.13598,1.13679,1.13596,1.1367,969,true
2025-05-06T18:45:00.000000000Z,1.13671,1.13723,1.13624,1.13716,1021,true
2025-05-06T19:00:00.000000000Z,1.13714,1.1373,1.13671,1.13706,815,true
2025-05-06T19:15:00.000000000Z,1.13707,1.13771,1.13698,1.13768,786,true
2025-05-06T19:30:00.000000000Z,1.13768,1.13801,1.13691,1.138,947,true
2025-05-06T19:45:00.000000000Z,1.13798,1.13813,1.13714,1.13728,1291,true
2025-05-06T20:00:00.000000000Z,1.13727,1.13784,1.13726,1.1378,727,true
2025-05-06T20:15:00.000000000Z,1.1378,1.13799,1.13738,1.13758,709,true
2025-05-06T20:30:00.000000000Z,1.13757,1.13757,1.13658,1.137,847,true
2025-05-06T20:45:00.000000000Z,1.13697,1.13732,1.13686,1.13703,2495,true
2025-05-06T21:00:00.000000000Z,1.13697,1.13704,1.13689,1.13692,21,true
2025-05-06T21:15:00.000000000Z,1.1369,1.13724,1.13688,1.13724,220,true
2025-05-06T21:30:00.000000000Z,1.13725,1.13737,1.137,1.13711,171,true
2025-05-06T21:45:00.000000000Z,1.13712,1.13732,1.13702,1.13726,84,true
2025-05-06T22:00:00.000000000Z,1.1373,1.1375,1.1333,1.13423,2442,true
2025-05-06T22:15:00.000000000Z,1.13424,1.13438,1.1326,1.13294,2668,true
2025-05-06T22:30:00.000000000Z,1.13291,1.13492,1.13265,1.1349,2243,true
2025-05-06T22:45:00.000000000Z,1.13488,1.13498,1.13398,1.13428,1513,true
2025-05-06T23:00:00.000000000Z,1.13429,1.1345,1.1335,1.13406,2232,true
2025-05-06T23:15:00.000000000Z,1.13405,1.13438,1.13331,1.1342,1707,true
2025-05-06T23:30:00.000000000Z,1.13422,1.13456,1.13382,1.13407,1340,true
2025-05-06T23:45:00.000000000Z,1.13406,1.13444,1.13394,1.13402,1581,true
2025-05-07T00:00:00.000000000Z,1.13402,1.13516,1.13384,1.13508,3522,true
2025-05-07T00:15:00.000000000Z,1.13505,1.13506,1.13254,1.13308,4103,true
2025-05-07T00:30:00.000000000Z,1.1331,1.13398,1.1328,1.13366,2798,true
2025-05-07T00:45:00.000000000Z,1.13367,1.13428,1.13322,1.1341,2666,true
2025-05-07T01:00:00.000000000Z,1.1341,1.1352,1.13294,1.13509,3345,true
2025-05-07T01:15:00.000000000Z,1.13508,1.13509,1.13314,1.13336,3107,true
2025-05-07T01:30:00.000000000Z,1.13335,1.13428,1.13264,1.13426,3207,true
2025-05-07T01:45:00.000000000Z,1.13427,1.13461,1.13357,1.1345,2636,true
2025-05-07T02:00:00.000000000Z,1.13449,1.1345,1.13358,1.13366,2525,true
2025-05-07T02:15:00.000000000Z,1.13366,1.1348,1.13365,1.13433,2277,true
2025-05-07T02:30:00.000000000Z,1.13434,1.13496,1.13426,1.13468,2085,true
2025-05-07T02:45:00.000000000Z,1.13468,1.13468,1.13374,1.1341,1990,true
2025-05-07T03:00:00.000000000Z,1.13409,1.13446,1.13382,1.13407,1327,true
2025-05-07T03:15:00.000000000Z,1.13408,1.13444,1.1337,1.13394,1424,true
2025-05-07T03:30:00.000000000Z,1.13393,1.13428,1.13368,1.13374,1180,true
2025-05-07T03:45:00.000000000Z,1.13374,1.13474,1.1337,1.1346,1004,true
2025-05-07T04:00:00.000000000Z,1.13458,1.13516,1.1343,1.13514,1053,true
2025-05-07T04:15:00.000000000Z,1.13515,1.13516,1.13479,1.13482,948,true
2025-05-07T04:30:00.000000000Z,1.13482,1.135,1.13454,1.13464,726,true
2025-05-07T04:45:00.000000000Z,1.13464,1.13466,1.13431,1.13439,1112,true
2025-05-07T05:00:00.000000000Z,1.13438,1.1354,1.13432,1.13534,1180,true
2025-05-07T05:15:00.000000000Z,1.13534,1.1358,1.13529,1.13554,1113,true
2025-05-07T05:30:00.000000000Z,1.13555,1.13562,1.1352,1.13556,1475,true
2025-05-07T05:45:00.000000000Z,1.13556,1.13672,1.13554,1.13654,1863,true
2025-05-07T06:00:00.000000000Z,1.13654,1.13704,1.13594,1.13674,2223,true
2025-05-07T06:15:00.000000000Z,1.13674,1.13736,1.13635,1.13664,2438,true
2025-05-07T06:30:00.000000000Z,1.1366,1.1377,1.13633,1.13712,2233,true
2025-05-07T06:45:00.000000000Z,1.13712,1.13784,1.13672,1.1374,1954,true
2025-05-07T07:00:00.000000000Z,1.13738,1.13738,1.13634,1.13676,3055,true
2025-05-07T07:15:00.000000000Z,1.13676,1.13702,1.13592,1.13598,2782,true
2025-05-07T07:30:00.000000000Z,1.136,1.13634,1.13551,1.13604,2405,true
2025-05-07T07:45:00.000000000Z,1.13604,1.13658,1.13584,1.13624,2271,true
2025-05-07T08:00:00.000000000Z,1.13624,1.13658,1.13541,1.13643,3122,true
2025-05-07T08:15:00.000000000Z,1.13645,1.13698,1.13613,1.13664,1874,true
2025-05-07T08:30:00.000000000Z,1.13664,1.13738,1.13653,1.13722,2391,true
2025-05-07T08:45:00.000000000Z,1.13721,1.13728,1.13583,1.13584,2221,true
2025-05-07T09:00:00.000000000Z,1.13583,1.13617,1.13472,1.13518,2304,true
2025-05-07T09:15:00.000000000Z,1.13518,1.13586,1.13473,1.13576,2403,true
2025-05-07T09:30:00.000000000Z,1.13576,1.13618,1.13552,1.13599,1936,true
2025-05-07T09:45:00.000000000Z,1.13598,1.13603,1.13531,1.13569,1503,true
2025-05-07T10:00:00.000000000Z,1.13568,1.13669,1.13564,1.13656,1698,true
2025-05-07T10:15:00.000000000Z,1.13656,1.13662,1.13563,1.13593,1467,true
2025-05-07T10:30:00.000000000Z,1.13594,1.13635,1.1356,1.13635,1313,true
2025-05-07T10:45:00.000000000Z,1.13633,1.1367,1.13628,1.13655,1623,true
2025-05-07T11:00:00.000000000Z,1.13657,1.13709,1.13631,1.13678,1584,true
2025-05-07T11:15:00.000000000Z,1.13678,1.13729,1.13654,1.13672,1467,true
2025-05-07T11:30:00.000000000Z,1.13674,1.1371,1.13614,1.13668,1779,true
2025-05-07T11:45:00.000000000Z,1.13668,1.13669,1.13562,1.13576,2060,true
2025-05-07T12:00:00.000000000Z,1.13574,1.13638,1.13569,1.13613,2253,true
2025-05-07T12:15:00.000000000Z,1.13614,1.13668,1.13586,1.13649,2195,true
2025-05-07T12:30:00.000000000Z,1.1365,1.13656,1.13558,1.13594,2135,true
2025-05-07T12:45:00.000000000Z,1.13595,1.13655,1.13576,1.13591,2068,true
2025-05-07T13:00:00.000000000Z,1.1359,1.1363,1.13557,1.13582,2114,true
2025-05-07T13:15:00.000000000Z,1.13583,1.1366,1.13572,1.13604,2037,true
2025-05-07T13:30:00.000000000Z,1.13606,1.13614,1.13531,1.13546,2337,true
2025-05-07T13:45:00.000000000Z,1.13546,1.13682,1.13538,1.13668,2755,true
2025-05-07T14:00:00.000000000Z,1.13666,1.13674,1.1355,1.1356,2496,true
2025-05-07T14:15:00.000000000Z,1.1356,1.13619,1.13545,1.13617,2046,true
2025-05-07T14:30:00.000000000Z,1.13618,1.13682,1.13602,1.13682,1687,true
2025-05-07T14:45:00.000000000Z,1.13683,1.1371,1.13606,1.13672,2861,true
2025-05-07T15:00:00.000000000Z,1.13671,1.13697,1.13622,1.13655,2353,true
2025-05-07T15:15:00.000000000Z,1.13656,1.13656,1.13432,1.13442,2793,true
2025-05-07T15:30:00.000000000Z,1.13443,1.13508,1.13416,1.13472,2415,true
2025-05-07T15:45:00.000000000Z,1.13471,1.13506,1.1345,1.13472,1559,true
2025-05-07T16:00:00.000000000Z,1.13472,1.13473,1.1337,1.13414,2039,true
2025-05-07T16:15:00.000000000Z,1.13415,1.13478,1.13393,1.13472,1535,true
2025-05-07T16:30:00.000000000Z,1.13474,1.13536,1.13468,1.13488,1214,true
2025-05-07T16:45:00.000000000Z,1.13486,1.13543,1.13466,1.13489,1119,true
2025-05-07T17:00:00.000000000Z,1.1349,1.13497,1.13446,1.13462,982,true
2025-05-07T17:15:00.000000000Z,1.13463,1.13463,1.13381,1.13384,932,true
2025-05-07T17:30:00.000000000Z,1.13383,1.13459,1.13363,1.13382,1020,true
2025-05-07T17:45:00.000000000Z,1.13382,1.13482,1.13348,1.13421,2466,true
2025-05-07T18:00:00.000000000Z,1.13425,1.13655,1.13348,1.13578,6002,true
2025-05-07T18:15:00.000000000Z,1.13579,1.13622,1.1347,1.13503,3416,true
2025-05-07T18:30:00.000000000Z,1.13504,1.13652,1.13332,1.13382,7451,true
2025-05-07T18:45:00.000000000Z,1.13386,1.1342,1.13202,1.1334,7951,true
2025-05-07T19:00:00.000000000Z,1.13339,1.13346,1.131,1.1311,5087,true
2025-05-07T19:15:00.000000000Z,1.1311,1.13226,1.13068,1.13178,4931,true
2025-05-07T19:30:00.000000000Z,1.13178,1.13211,1.13008,1.13076,5061,true
2025-05-07T19:45:00.000000000Z,1.13074,1.13148,1.13035,1.13068,4129,true
2025-05-07T20:00:00.000000000Z,1.13069,1.13085,1.12941,1.1295,1778,true
2025-05-07T20:15:00.000000000Z,1.1295,1.13015,1.12919,1.13011,1329,true
2025-05-07T20:30:00.000000000Z,1.1301,1.13028,1.12974,1.13005,928,true
2025-05-07T20:45:00.000000000Z,1.13004,1.13048,1.12978,1.13022,838,true
2025-05-07T21:00:00.000000000Z,1.13082,1.13124,1.13065,1.1312,161,true
2025-05-07T21:15:00.000000000Z,1.13122,1.13156,1.13119,1.13146,221,true
2025-05-07T21:30:00.000000000Z,1.13145,1.13152,1.13099,1.13102,83,true
2025-05-07T21:45:00.000000000Z,1.13102,1.13142,1.131,1.13139,34,true
2025-05-07T22:00:00.000000000Z,1.13146,1.13146,1.1304,1.13077,927,true
2025-05-07T22:15:00.000000000Z,1.13076,1.13096,1.13065,1.13066,397,true
2025-05-07T22:30:00.000000000Z,1.13068,1.13087,1.13047,1.13076,454,true
2025-05-07T22:45:00.000000000Z,1.13077,1.13085,1.13,1.13014,564,true
2025-05-07T23:00:00.000000000Z,1.13014,1.1307,1.13014,1.13062,680,true
2025-05-07T23:15:00.000000000Z,1.13064,1.1309,1.1305,1.13054,489,true
2025-05-07T23:30:00.000000000Z,1.13054,1.13104,1.13054,1.13088,503,true
2025-05-07T23:45:00.000000000Z,1.13088,1.13092,1.13029,1.1303,781,true
2025-05-08T00:00:00.000000000Z,1.13034,1.1314,1.13022,1.13109,1533,true
2025-05-08T00:15:00.000000000Z,1.1311,1.13183,1.13096,1.13157,1505,true
2025-05-08T00:30:00.000000000Z,1.13156,1.13187,1.13128,1.13128,1271,true
2025-05-08T00:45:00.000000000Z,1.13128,1.13226,1.13102,1.13103,2596,true
2025-05-08T01:00:00.000000000Z,1.13102,1.13224,1.13081,1.13208,2661,true
2025-05-08T01:15:00.000000000Z,1.13208,1.13222,1.13103,1.13136,2081,true
2025-05-08T01:30:00.000000000Z,1.13136,1.13208,1.13106,1.13116,2185,true
2025-05-08T01:45:00.000000000Z,1.13116,1.1333,1.13111,1.13318,3801,true
2025-05-08T02:00:00.000000000Z,1.13317,1.13356,1.13228,1.13232,2450,true
2025-05-08T02:15:00.000000000Z,1.13234,1.1335,1.13228,1.13296,1910,true
2025-05-08T02:30:00.000000000Z,1.13291,1.13333,1.13255,1.13278,1458,true
2025-05-08T02:45:00.000000000Z,1.13276,1.13292,1.13226,1.13227,1104,true
2025-05-08T03:00:00.000000000Z,1.13228,1.13364,1.13226,1.13343,1509,true
2025-05-08T03:15:00.000000000Z,1.13342,1.13358,1.13278,1.133,1257,true
2025-05-08T03:30:00.000000000Z,1.13303,1.13333,1.13246,1.13294,1221,true
2025-05-08T03:45:00.000000000Z,1.13293,1.13295,1.13248,1.13275,1011,true
2025-05-08T04:00:00.000000000Z,1.13274,1.133,1.13236,1.13273,822,true
2025-05-08T04:15:00.000000000Z,1.13272,1.1331,1.13252,1.13284,798,true
2025-05-08T04:30:00.000000000Z,1.13282,1.13286,1.13232,1.13239,771,true
